label,text,clean_text
spam,MusstBuy-For Rs500 get Rs1000 worth dental check-up including ultrasonic scaling @ RIDA Dental Care   Jayanagar Valid-11Mar-10Apr. Reply A & get code Chrgs Rs10 ,musstbuyfor get worth dental checkup including ultrasonic scaling rida dental care jayanagar reply get code chrgs
spam,MusstBuy-For Rs300 get a stylish haircut & a mens shave worth Rs650 @ Scissors Enrich Spa Koramangala Valid-21Mar-20Apr T&C Reply A to get code NOW Chrgs Rs10 ,musstbuyfor get stylish haircut mens shave worth scissors enrich spa koramangala tc reply get code chrgs
spam,MusstBuy-For Rs250 enjoy a delicious Non-veg combo with Ice-cream worth Rs364 @ Ocean Servers Rajajinagar Valid-4Mar-3Apr T&C Reply A & get code NOW Chrgs Rs10 ,musstbuyfor enjoy delicious nonveg combo icecream worth ocean servers rajajinagar tc reply get code chrgs
spam,MusstBuy nimage dina vasa vasa discount offer kodthaidivi. Coupon code hoskara A reply maadi OFFER SMS ge. Amele navu kalasudha coupon code na outlet ge thorsi ,musstbuy nimage dina vasa vasa discount offer kodthaidivi coupon code hoskara reply maadi offer sms ge amele navu kalasudha coupon code na outlet ge thorsi
spam,Music! 4 CallerTunes   MobileRadio   3 ringtones   streaming music& a chance to attend live concerts at just Rs 25/mth. To subscribe dial 51234600 tollfree ,music callertunes mobileradio ringtones streaming music chance attend live concerts rs subscribe dial tollfree
spam,Much awaited Sale Reebok FLAT 40 % OFF @ The Aracde  Kazi road   gangtok    03592 202959 ,much awaited sale reebok flat aracde kazi road gangtok
spam,Mubarak ho! Aapko diya ja raha hai Mitti Ke Rang Service Ka FREE SUBSCRIPTION. For more details Dial 543340 Toll-Free ,mubarak ho aapko diya ja raha hai mitti ke rang service ka free subscription details dial tollfree
spam,Center Fresh ActiSport What is the name of the sport shown in new Center Fresh ActiSport TVC? 1. Cricket 2. Swimming 3. Malkhamb ^1/2/3 ,center fresh actisport name sport shown new center fresh actisport tvc cricket swimming malkhamb
spam,What better in this weather than to hear  *The Doors* tribute playing live for you @ Turquoise Cottage   Vasant Vihar TONIGHT 9pm onwards .. in memory of ,better weather hear doors tribute playing live turquoise cottage vasant vihar tonight onwards memory
spam,Mubarak ho! Aapko diya ja raha hai AnA Service Ka FREE SUBSCRIPTION. For more details Dial 5433402 Toll-Free ,mubarak ho aapko diya ja raha hai ana service ka free subscription details dial tollfree
spam,Mubarak ho! Aapko diya ja raha hai ANA ka FREE SUBSCRIPTION agle char dino ke liye. For more details call 5433402 Toll-Free ,mubarak ho aapko diya ja raha hai ana ka free subscription agle char dino ke liye details call tollfree
spam,Mubarak ho! Aapko diya ja raha hai 'AnA' Service Ka FREE SUBSCRIPTION. For more details Dial 5433402 Toll-Free ,mubarak ho aapko diya ja raha hai ana service ka free subscription details dial tollfree
spam,Mubarak ho On popular Demand your three days free subscription of ANA service has been extended till 3 Feb'11   For more Dial 5433402 & subscribe @ Rs 30/30 Days ,mubarak ho popular demand three days free subscription ana service extended till dial subscribe rs days
spam,MTS values your feedback.If you are satisfied with the resolution of your complaint SMS Yes else No to the toll free number 1552. ,mts values feedbackif satisfied resolution complaint sms yes else toll free number
spam,MTS HighSpeed Internet DATA Card(Speed upto 3.1Mbps)Only @Rs 777/-Get limited & Unlimited Plans @Unbeliveable Price Call 9141032639 ,mts highspeed internet data cardspeed upto rs limited unlimited plans unbeliveable price call
spam,MTS HighSpeed Internet DATA Card Free with 3 Months Advance Rental and Also Very Attractive Monthly Plans Available with Assured Gifts Pls Call 8884572124 ,mts highspeed internet data card free months advance rental also attractive monthly plans available assured gifts pls call
spam,MTS brings the convenience of Door step recharge for your Data Card Connection. To recharge from home just call a recharge at 9143900014/15/16 .T&C Apply-MTS ,mts brings convenience door step recharge data card connection recharge home call recharge tc applymts
spam,MTS brings the convenience of Door step recharge for your Data Card Connection. To recharge from home just call 9143900014/15/16 .T&C Apply-MTS ,mts brings convenience door step recharge data card connection recharge home call tc applymts
spam,Winter Colors Want a peek at the Fall/Winter Color Trends 2011-2012? Tell us whether you are a  1) Guy 2) Girl ^1/2 All your replies to Blyk on Aircel are free. ,winter colors want peek fallwinter color trends tell us whether guy girl replies blyk aircel free
spam,MTNL layein hai discount coupons on Food   Travel   Health and Beauty. sms karein SUB DISC to 53737 aur payein 15 discount coupons at Rs. 15 per month. ,mtnl layein hai discount coupons food travel health beauty sms karein sub disc aur payein discount coupons rs per month
spam,YOUR NUMBER HAS BEEN AWARDED $500 000.00 IN HOT DIAMOND 2011 EXHIBITION DRAW HELD IN UK. FOR CLAIM CONTACT MR. CLARK COOK ON EMAIL:  britiandiamond@hotmail.com ,number awarded hot diamond exhibition draw held uk claim contact mr clark cook email
spam,Wet n Wild models are here to dance to your tunes. Click to download international hits for Re.1 and get FREE Models. http://10.11.233.29/vodafone/72707 ,wet n wild models dance tunes click download international hits get free models
spam,mtd Edition!JP Kensington Blvrd@sec-131 Noida xway.Combo of world class amnties& exclnt connectivity.1/2/3/4 BHKApts starting 16.20 Lac on DP sms BOP to 5667 ,mtd editionjp kensington noida xwaycombo world class amnties exclnt bhkapts starting lac dp sms bop
spam,mtd Edition!JP Kensington Blvrd@sec-131 Noida xway.Combo of world class amnties& exclnt connectivity.1/2/3/4 BHKApts starting 16.20 Lac on DP Call-956079603 ,mtd editionjp kensington noida xwaycombo world class amnties exclnt bhkapts starting lac dp
spam,mtd Edition!JP Kensington Blvrd@sec-131 Noida Xway.Combo of world class amenities& exclnt connectivity.1/2/3/4 BHKApts starting 16.20 Lac on DP CALL 965087777 ,mtd editionjp kensington noida xwaycombo world class amenities exclnt bhkapts starting lac dp call
spam,mtd Edition for Duplex. Invest only 16.2 lacs & own JP Kensington Blvrd@sec-131 Noida Xway.Combo of wrld class amenities.1/2/3/4BHKApt. Call-956079603 ,mtd edition duplex invest lacs jp kensington noida xwaycombo wrld class
spam,MSN CHAT NON-STOP with UNLIMITED Pocket Internet. Dial *234*98# OR visit your retailer & recharge PI98 to enjoy unlimited High Speed Internet on your Mobile. ,msn chat nonstop unlimited pocket internet dial visit retailer recharge enjoy unlimited high speed internet mobile
spam,MSN CHAT NON-STOP with UNLIMITED Pocket Internet. Dial *234*2900# OR visit your retailer & recharge PI29 to enjoy unlimited High Speed Internet on your Mobile. ,msn chat nonstop unlimited pocket internet dial visit retailer recharge enjoy unlimited high speed internet mobile
spam,MS par 80% ki bachat! SUB56 bhejein 170 (muft) par aur payein 175 Local aur National SMS kewal Rs56 mein. Validity - 30 din  ,ms par ki bachat bhejein muft par aur payein local aur national sms kewal mein validity din
spam,Bizarre! What do you think this is? (Refer to the picture) 1)TV 2) Mobile Phone 3) Computer ^1/2/3 Reply within 24hrs to know more about this bizarre gadget. ,bizarre think refer picture mobile phone computer reply within know bizarre gadget
spam,MS par 80% ki bachat! Doston ko bhejein picture message Re1/MMS mein. Settings ke liye bhejein MMS aur free MMS ke liye MM 54321(Muft) pe. Offer 29-Jan-10 tak ,ms par ki bachat doston ko bhejein picture message mein settings ke liye bhejein mms aur free mms ke liye mm pe offer tak
spam,ms IT to 54999And get your Dream home in Noida Extention for just Rs.13.99 lacs al inclusiv*Sanskriti 2/3 bhk premium flat  at sectr 1 noida extent ,ms get dream home noida extention lacs al inclusivsanskriti bhk premium flat sectr noida extent
spam,ms IT to 54999 And get your Dream home in Noida Extention for just Rs.13.99 lacs al inclusive *Sanskriti 2/3 bhk premium flat at Noida Xtention ,ms get dream home noida extention lacs al inclusive sanskriti bhk premium flat noida xtention
spam,Wellness Profile -health checkup from Thyrocare: Covers heart  thyroid  kidney  liver  diabetes & more. 63 Wellness Tests @home service with 33% Disc. : 09222201004 ,wellness profile health checkup thyrocare covers heart thyroid kidney liver diabetes wellness tests home service disc
spam,ms IT to 54999 And get your Dream home in Noida Extention for just Rs.13.99 lacs al inclusiv *Sanskriti 2/3 bhk premium flat at sectr 1 noida extent ,ms get dream home noida extention lacs al inclusiv sanskriti bhk premium flat sectr noida extent
spam,MS HOM TO 56070 And get your Dream Home in NOIDA extn. Two Bedrooms at Rs.17.45 Lacs. Loan Available from leading banks. Located on 200 feet wide road ,ms hom get dream home noida extn two bedrooms lacs loan available leading banks located feet wide road
spam,MRP : Rs. 65  SPL OFFER : LTV Validity & Tariff 1st 2 mins/day A2A @1 rest@ 40p ;Other Local 1st 2min/day @1 rest @60p; STD 1st 2min/day @1.5 rest at 75p. Tariff Validity 12mnths  TALKTIME : Rs. 0.00  VALIDITY : 0 days. ,mrp rs spl offer ltv validity tariff minsday rest local rest std rest tariff validity talktime rs validity days
spam,MRP : Rs. 54  SPL OFFER : Wth 180 Days Tariff validity! Recharge with Rs 54-Call any Airtel No in India Local & STD at 50p/min & any other Phone anywhere 9002191843:Its neither an end nor a beginning but a going on   with all the wisdom that experience can instill in us. May each day of the coming year in India at 60p  TALKTIME : Rs. 0.01  VALIDITY : 0 days.be vibrant and new bringing along many reasons for celebrations.Wishing you and your family a very Happy and prosperous New Year.Sandeep Gattani. ,mrp rs spl offer wth days tariff validity recharge rs airtel india local std phone anywhere neither end beginning going wisdom experience instill us may day coming year india talktime rs validity daysbe vibrant new bringing along many reasons celebrationswishing family happy prosperous new yearsandeep gattani
spam,mrapali Proprty Platter(Noida) *Princely sec76@21 lac *Zodiac sec120@23 lac *Castle G.NDA@16.6 lac *Platinum (possesn soon) sec119@25 lac sms ICF to 5499 ,mrapali proprty platternoida princely lac zodiac lac castle lac platinum possesn soon lac sms icf
spam,mrapali New Project Leisure Park in Noida Extn. 2BHK 13.85 Lac U 3BHK 18.61 Lac Last Chance to Own a flat low price. For Best Deal Send YES Or Call@991154102 ,mrapali new project leisure park noida extn lac u lac last chance flat low price best deal send yes
spam,Silk Want a peek behind the scenes of  The Dirty Picture ? ^Yes/No Reply within 24hrs to the video of the making of  The Dirty Picture . ,silk want peek behind scenes dirty picture yesno reply within video making dirty picture
spam,mrapali New Project in Noida EXTN. 2B/R- 15Lacs 3B/R- 20Lacs Last chance 2 Own a flat in these PRICES Available CALL@ 965415303 ,mrapali new project noida extn last chance flat prices available call
spam,mrapali New Project in Noida EXTN. *2B/R- 15Lacs *3B/R- 20Lacs *Last chance 2 Own a flat in these PRICES Available CALL@ 965415303 ,mrapali new project noida extn last chance flat prices available call
spam,MRAPALI Launch SILICON CITY Sec-76 Noida(Opp.SEC-50)-Club/Power/SpanishElevations/Parking-2/3/4BHK Apartment @Rs.24Lac.Call Bajaj Capital:011-39881010/Reply A ,mrapali launch silicon city apartment bajaj
spam,mrapali brings Independent VILLAS -Noida Ext107yd=57.3Lac2.5 StoryLIMITED EDITIONGet priority in Allotment& Prefered LocationSMS BWH to 5667 ,mrapali brings independent villas noida storylimited editionget priority allotment prefered locationsms bwh
spam,Wellness Profile -health checkup from Thyrocare: Covers heart  thyroid  kidney  liver  diabetes & more. 63 Wellness Tests @33% off & home service Call: 09222201004 ,wellness profile health checkup thyrocare covers heart thyroid kidney liver diabetes wellness tests home service call
spam,Movies: Varanasi   Varanasi   Uttar Pradesh 1 Dil Kabaddi 2 Dharam Veer 3 Dostana Send 1 to 3 for showtimes   or NEXT for more movies. ,movies varanasi varanasi uttar pradesh dil kabaddi dharam veer dostana send showtimes next movies
spam,Movies   Masti & More! MovieMania bhejta hai movie reviews   movies on TV& movies se judi saari khabrein! Register karne ke liye   sms karo JOIN MM to 09219592195 ,movies masti moviemania bhejta hai movie reviews movies tv movies se judi saari khabrein register karne ke liye sms karo join mm
spam,MotiNagar  New Delhi  India:Karampura  New Delhi  India:Rama Road  New Delhi  India:Zakira Flyover  New Delhi  India:INDRALOK  New Delhi  India:Dyabasti  New ,motinagar new delhi indiakarampura new delhi indiarama road new delhi indiazakira flyover new delhi indiaindralok new delhi indiadyabasti new
spam,Mothers Pride announces the Grand Baby Show on 13th March  Sunday. Register children between 0-3yrs by 12th March  4pm by visiting any of our branches or ONLINE. ,mothers pride announces grand baby show march sunday register children march visiting branches online
spam,Most trusted Builder 3C launches 180 acre residential project in sector-78 & 79  Noida with all morden amenties For details sms PG to 56161 ,trusted builder launches acre residential project noida morden amenties details sms pg
spam,Bawarchi Deepika? See the attached photo - why do you think Deepika is making rotis? 1) She is learning how to 2) She is teaching the guys 3) She is cooking for her crew ^1/2/3 Reply free to get a funny behind-the-scenes video that'll reveal the truth of this scene from Aarakshan! ,bawarchi deepika see attached photo think deepika making rotis learning teaching guys cooking crew reply free get funny behindthescenes video thatll reveal truth scene aarakshan
spam,Most pristine luxurious prop coming up in 81 acres on golf course ext road in gurgaon with in city golfcourse resort living @7100.Tushar:- 9650339080 9958007426 ,pristine luxurious prop coming acres golf course ext road gurgaon city golfcourse resort living
spam,Most prestigious project Sec 68 Ggn lowest price Sample flat 90% ready Good invest/use 1KM from Extn.Road Book@3750/sqft  revising 4000/sqft 9899626438 ,prestigious project sec ggn lowest price sample flat ready good investuse extnroad revising
spam,Most awaited project of 2011 amrapali prsnts Luxurious 2/3/4BHK ,awaited project amrapali prsnts luxurious
